Rented Bike Count,Hour,Temperature (C),Humidity (%),Wind speed (m/s),Visibility (10m),Dew point temperature (C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Holiday,Seasons_Autumn,Seasons_Spring,Seasons_Summer,Seasons_Winter,Weekday
753.0,0.0,12.5,57.0,0.9,1877.0,4.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
629.0,1.0,12.7,56.0,1.2,1952.0,4.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
434.0,2.0,12.8,59.0,0.9,1804.0,4.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
327.0,3.0,12.8,57.0,0.5,1715.0,4.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
185.0,4.0,12.6,60.0,0.6,1648.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
178.0,5.0,12.4,60.0,0.8,1563.0,4.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
376.0,6.0,12.6,64.0,1.3,1348.0,5.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
556.0,7.0,12.6,63.0,0.8,1265.0,5.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
556.0,8.0,12.1,81.0,0.8,706.0,8.9,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0
144.0,9.0,12.0,86.0,0.8,405.0,9.7,0.07,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0
191.0,10.0,12.9,84.0,1.0,534.0,10.2,0.27,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
54.0,11.0,12.4,87.0,1.0,317.0,10.2,0.24,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
29.0,12.0,12.4,90.0,1.1,297.0,10.7,0.19,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
18.0,13.0,12.6,87.0,2.3,539.0,10.4,0.13,1.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0
147.0,14.0,12.7,95.0,1.9,255.0,11.9,0.09,5.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0
576.0,15.0,14.0,87.0,1.2,1482.0,11.8,0.68,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
900.0,16.0,14.5,81.0,1.8,1588.0,11.2,0.78,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1386.0,17.0,14.3,77.0,2.9,1966.0,10.3,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1882.0,18.0,13.1,74.0,1.6,1989.0,8.5,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1228.0,19.0,12.9,66.0,2.5,1997.0,6.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1003.0,20.0,12.2,67.0,1.5,1956.0,6.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
542.0,21.0,10.6,70.0,2.4,2000.0,5.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
680.0,22.0,10.5,72.0,2.4,2000.0,5.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
603.0,23.0,10.2,64.0,3.9,2000.0,3.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
640.0,0.0,9.9,65.0,3.2,2000.0,3.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
585.0,1.0,9.9,62.0,3.5,2000.0,2.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
478.0,2.0,9.5,58.0,3.0,2000.0,1.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
346.0,3.0,9.1,60.0,2.8,2000.0,1.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
233.0,4.0,8.8,61.0,2.8,2000.0,1.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
146.0,5.0,8.0,65.0,1.6,2000.0,1.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
197.0,6.0,7.4,66.0,2.3,2000.0,1.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
388.0,7.0,7.3,65.0,3.2,2000.0,1.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
713.0,8.0,7.7,62.0,2.4,1985.0,0.8,0.23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
785.0,9.0,8.3,55.0,4.0,1853.0,-0.2,0.89,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
898.0,10.0,9.5,46.0,3.7,1871.0,-1.5,1.49,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
996.0,11.0,10.4,42.0,4.1,1988.0,-1.9,2.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1076.0,12.0,10.4,41.0,1.5,1966.0,-2.3,1.33,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1118.0,13.0,10.6,38.0,1.5,2000.0,-3.1,1.63,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1183.0,14.0,10.8,37.0,1.5,2000.0,-3.3,1.29,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1254.0,15.0,11.4,32.0,3.8,2000.0,-4.7,1.21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1308.0,16.0,10.6,35.0,3.3,2000.0,-4.2,1.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1176.0,17.0,9.5,34.0,1.5,2000.0,-5.6,0.45,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1054.0,18.0,8.9,39.0,3.5,2000.0,-4.3,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
864.0,19.0,8.0,42.0,2.9,2000.0,-4.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
775.0,20.0,7.6,44.0,4.2,2000.0,-3.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
775.0,21.0,7.3,49.0,3.4,2000.0,-2.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
752.0,22.0,6.6,51.0,1.8,2000.0,-2.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
658.0,23.0,6.3,52.0,1.8,2000.0,-2.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
699.0,0.0,6.7,55.0,1.5,2000.0,-1.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
531.0,1.0,6.9,55.0,1.8,2000.0,-1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
450.0,2.0,6.6,59.0,0.4,2000.0,-0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
299.0,3.0,6.2,59.0,0.6,2000.0,-1.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
148.0,4.0,6.8,65.0,1.1,2000.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27.0,5.0,7.2,68.0,2.5,1740.0,1.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
55.0,6.0,6.9,86.0,1.7,1988.0,4.7,0.0,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
134.0,7.0,6.9,88.0,0.9,1991.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
74.0,8.0,6.8,89.0,1.4,1856.0,5.1,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
195.0,9.0,7.3,90.0,1.1,1889.0,5.7,0.12,2.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
330.0,10.0,8.2,89.0,0.4,1365.0,6.4,0.39,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
544.0,11.0,9.4,86.0,1.2,1220.0,7.1,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
630.0,12.0,11.9,74.0,1.6,1801.0,7.4,1.84,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
916.0,13.0,12.1,75.0,1.2,1775.0,7.7,0.99,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
962.0,14.0,12.4,72.0,1.9,1860.0,7.4,1.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
948.0,15.0,12.2,67.0,3.3,2000.0,6.2,0.86,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
385.0,16.0,12.2,65.0,1.9,2000.0,5.8,0.52,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
535.0,17.0,9.4,85.0,1.2,2000.0,6.9,0.07,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
651.0,18.0,8.9,85.0,1.8,2000.0,6.5,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
645.0,19.0,8.4,85.0,1.2,2000.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
624.0,20.0,8.2,82.0,2.8,2000.0,5.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
670.0,21.0,7.6,75.0,1.1,2000.0,3.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
625.0,22.0,6.7,76.0,0.6,2000.0,2.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
512.0,23.0,6.0,74.0,1.1,2000.0,1.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
434.0,0.0,5.3,81.0,1.7,1993.0,2.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
326.0,1.0,5.1,83.0,1.1,1989.0,2.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
184.0,2.0,4.7,81.0,1.0,1918.0,1.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
123.0,3.0,5.0,67.0,0.8,2000.0,-0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
117.0,4.0,5.6,66.0,0.7,2000.0,-0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
161.0,5.0,5.1,76.0,0.7,2000.0,1.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
436.0,6.0,4.7,76.0,0.6,2000.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1070.0,7.0,4.6,76.0,0.7,2000.0,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1888.0,8.0,5.1,67.0,0.3,1981.0,-0.5,0.24,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1021.0,9.0,7.5,53.0,1.6,1981.0,-1.4,1.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
771.0,10.0,9.6,43.0,1.8,1930.0,-2.3,1.49,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
796.0,11.0,11.0,46.0,2.6,1946.0,-0.1,1.97,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
737.0,12.0,10.8,49.0,2.7,2000.0,0.4,1.45,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
815.0,13.0,10.4,49.0,2.7,2000.0,0.1,0.54,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
838.0,14.0,11.3,39.0,3.7,2000.0,-2.1,1.18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
884.0,15.0,11.0,46.0,3.4,2000.0,-0.1,0.57,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1069.0,16.0,11.3,41.0,3.6,2000.0,-1.4,0.94,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1274.0,17.0,10.0,43.0,1.5,2000.0,-2.0,0.43,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1987.0,18.0,9.4,51.0,3.4,2000.0,-0.2,0.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1377.0,19.0,8.1,53.0,3.7,2000.0,-0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1026.0,20.0,6.8,59.0,3.2,2000.0,-0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
979.0,21.0,5.7,61.0,2.3,2000.0,-1.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
906.0,22.0,5.1,58.0,2.2,2000.0,-2.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
658.0,23.0,4.3,58.0,1.4,2000.0,-3.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
488.0,0.0,3.4,55.0,1.5,2000.0,-4.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
440.0,1.0,3.0,55.0,1.0,2000.0,-5.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
283.0,2.0,2.1,56.0,0.5,2000.0,-5.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
182.0,3.0,1.7,59.0,0.5,2000.0,-5.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
150.0,4.0,1.6,63.0,0.3,2000.0,-4.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
162.0,5.0,1.1,68.0,0.6,2000.0,-4.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
394.0,6.0,0.8,69.0,1.4,2000.0,-4.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1005.0,7.0,1.3,65.0,1.2,2000.0,-4.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1883.0,8.0,1.4,58.0,0.9,1883.0,-5.9,0.15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
982.0,9.0,3.7,49.0,1.9,1961.0,-6.0,0.89,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
684.0,10.0,6.1,38.0,2.5,1914.0,-7.1,1.51,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
782.0,11.0,7.5,36.0,1.4,1993.0,-6.6,1.98,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
881.0,12.0,8.5,34.0,1.5,1892.0,-6.4,2.21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
847.0,13.0,9.8,33.0,1.8,1937.0,-5.7,2.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
903.0,14.0,10.7,33.0,1.7,2000.0,-4.9,2.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
965.0,15.0,10.9,33.0,2.6,1963.0,-4.7,1.73,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1110.0,16.0,11.0,34.0,2.3,1999.0,-4.2,1.16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1357.0,17.0,9.9,40.0,2.6,2000.0,-3.0,0.47,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2074.0,18.0,8.4,52.0,2.6,2000.0,-0.9,0.03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1442.0,19.0,8.0,52.0,2.1,2000.0,-1.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1186.0,20.0,7.6,59.0,1.1,2000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1147.0,21.0,7.6,55.0,2.0,2000.0,-0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
948.0,22.0,7.6,50.0,1.8,2000.0,-2.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
527.0,23.0,7.7,50.0,1.0,1988.0,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
294.0,0.0,7.1,59.0,1.7,2000.0,-0.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
324.0,1.0,6.6,66.0,1.0,2000.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
287.0,2.0,6.4,65.0,0.0,2000.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
227.0,3.0,5.6,69.0,0.1,2000.0,0.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
146.0,4.0,5.0,71.0,1.4,1994.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
141.0,5.0,4.1,74.0,0.9,2000.0,-0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
402.0,6.0,3.6,75.0,0.8,2000.0,-0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1060.0,7.0,3.2,74.0,0.9,2000.0,-0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1907.0,8.0,3.7,67.0,1.8,1987.0,-1.8,0.15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
996.0,9.0,5.1,56.0,1.8,1825.0,-2.9,0.89,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
717.0,10.0,7.2,49.0,2.2,1892.0,-2.8,1.51,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
818.0,11.0,8.7,41.0,2.6,1907.0,-3.8,1.96,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
907.0,12.0,10.0,39.0,2.0,2000.0,-3.3,2.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
983.0,13.0,11.2,34.0,2.6,1940.0,-4.1,2.26,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
963.0,14.0,11.9,34.0,2.4,1835.0,-3.4,2.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
994.0,15.0,12.0,35.0,3.0,1908.0,-3.0,1.72,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1185.0,16.0,11.8,34.0,2.3,1979.0,-3.5,1.16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1462.0,17.0,11.3,41.0,1.8,2000.0,-1.4,0.51,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2094.0,18.0,9.4,48.0,2.0,2000.0,-1.0,0.03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1507.0,19.0,8.4,53.0,1.0,2000.0,-0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1176.0,20.0,7.6,59.0,0.7,2000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1069.0,21.0,7.6,59.0,3.0,1929.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1088.0,22.0,6.8,58.0,2.2,1936.0,-0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
798.0,23.0,6.4,60.0,1.8,1930.0,-0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
584.0,0.0,5.7,62.0,2.3,1909.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
524.0,1.0,5.1,65.0,1.6,1932.0,-0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
362.0,2.0,4.4,64.0,1.4,2000.0,-1.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
242.0,3.0,4.2,65.0,0.7,1962.0,-1.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
147.0,4.0,3.6,70.0,0.8,1934.0,-1.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
154.0,5.0,3.3,72.0,0.0,1946.0,-1.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
433.0,6.0,2.9,75.0,0.2,1761.0,-1.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1055.0,7.0,2.5,75.0,0.5,1763.0,-1.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1899.0,8.0,2.8,74.0,0.9,1366.0,-1.3,0.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1011.0,9.0,4.7,60.0,0.9,1219.0,-2.4,0.82,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
696.0,10.0,8.1,51.0,0.7,1100.0,-1.4,1.38,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
852.0,11.0,11.1,46.0,1.6,1518.0,-0.1,1.84,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
926.0,12.0,12.6,36.0,2.6,1785.0,-2.1,2.14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
968.0,13.0,13.6,32.0,1.8,1814.0,-2.8,2.22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1040.0,14.0,14.9,31.0,2.5,1872.0,-2.1,2.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1094.0,15.0,14.8,30.0,2.7,1990.0,-2.6,1.71,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1206.0,16.0,14.7,32.0,2.0,1934.0,-1.8,1.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1569.0,17.0,13.7,37.0,1.4,2000.0,-0.7,0.49,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2254.0,18.0,11.8,43.0,1.3,1995.0,-0.3,0.03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1561.0,19.0,10.5,49.0,1.2,1965.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1269.0,20.0,9.9,53.0,1.7,1868.0,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1197.0,21.0,9.3,54.0,1.1,1975.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1115.0,22.0,8.3,61.0,0.2,1809.0,1.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
806.0,23.0,7.8,63.0,0.4,1547.0,1.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
642.0,0.0,7.2,64.0,1.0,1639.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
560.0,1.0,6.6,69.0,0.0,1512.0,1.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
369.0,2.0,6.1,68.0,0.5,1519.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
251.0,3.0,5.7,72.0,0.8,1368.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
166.0,4.0,5.2,74.0,1.3,1386.0,0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
153.0,5.0,4.8,75.0,0.7,1471.0,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
403.0,6.0,4.5,77.0,1.0,1410.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1024.0,7.0,4.1,75.0,0.8,1143.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1906.0,8.0,4.7,72.0,1.0,1306.0,0.0,0.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1027.0,9.0,7.0,57.0,0.7,1553.0,-0.9,0.79,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
751.0,10.0,10.0,49.0,1.2,1411.0,-0.2,1.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
880.0,11.0,12.8,44.0,1.0,1269.0,0.8,1.84,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1023.0,12.0,14.9,40.0,1.1,1288.0,1.4,2.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1130.0,13.0,16.5,37.0,1.2,1400.0,1.7,2.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1160.0,14.0,18.0,31.0,1.2,1506.0,0.5,1.98,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1251.0,15.0,18.6,31.0,1.4,1575.0,1.1,1.63,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1424.0,16.0,18.8,32.0,1.4,1717.0,1.7,1.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730.0,17.0,17.0,36.0,1.5,1672.0,1.8,0.47,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2314.0,18.0,14.6,42.0,1.4,1428.0,1.8,0.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1568.0,19.0,12.8,40.0,1.4,1870.0,-0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1242.0,20.0,11.7,45.0,1.2,1748.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1146.0,21.0,10.8,57.0,2.0,1219.0,2.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1106.0,22.0,10.0,56.0,2.0,1290.0,1.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
851.0,23.0,9.7,56.0,1.3,1423.0,1.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
720.0,0.0,9.1,63.0,0.6,1292.0,2.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
517.0,1.0,8.6,60.0,1.1,1416.0,1.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
378.0,2.0,8.2,62.0,0.2,1415.0,1.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
296.0,3.0,7.6,66.0,0.9,1432.0,1.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
188.0,4.0,6.9,70.0,1.5,1314.0,1.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
112.0,5.0,6.6,73.0,0.3,1219.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
141.0,6.0,6.2,73.0,0.3,1018.0,1.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
259.0,7.0,5.8,79.0,1.0,862.0,2.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
481.0,8.0,5.7,78.0,1.1,714.0,2.1,0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
632.0,9.0,7.5,60.0,0.5,725.0,0.2,0.79,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
747.0,10.0,11.1,51.0,0.8,679.0,1.3,1.38,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
963.0,11.0,14.8,46.0,2.0,768.0,3.2,1.83,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1145.0,12.0,16.3,33.0,2.9,1530.0,0.0,2.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1355.0,13.0,18.3,26.0,1.2,1503.0,-1.5,2.17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1511.0,14.0,19.3,28.0,1.7,1208.0,0.3,1.93,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1579.0,15.0,19.0,25.0,2.1,1748.0,-1.5,1.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1690.0,16.0,18.4,25.0,3.2,1909.0,-2.0,1.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1596.0,17.0,16.9,33.0,2.2,1972.0,0.5,0.43,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
